Species,Trap,3/26/2012,3/27/2012,3/28/2012,3/29/2012,3/30/2012,3/31/2012,4/1/2012,4/2/2012,4/3/2012,4/4/2012,4/5/2012,4/6/2012,4/7/2012,4/8/2012,4/9/2012,4/10/2012,4/11/2012,4/12/2012,4/13/2012,4/14/2012,4/15/2012,4/16/2012,4/17/2012,4/18/2012,4/19/2012,4/20/2012,4/21/2012,4/22/2012,4/23/2012,4/24/2012,4/25/2012,4/26/2012,4/27/2012,4/28/2012,4/29/2012,4/30/2012,5/1/2012,5/2/2012,5/3/2012,5/4/2012,5/5/2012,5/6/2012,5/7/2012,5/8/2012,5/9/2012,5/10/2012,5/11/2012,5/12/2012,5/13/2012,5/14/2012,5/15/2012,5/16/2012,5/17/2012,5/18/2012,5/19/2012,5/20/2012,5/21/2012,5/22/2012,5/23/2012,5/24/2012,5/25/2012,5/26/2012,5/27/2012,5/28/2012,5/29/2012,5/30/2012,5/31/2012,6/1/2012,6/2/2012,6/3/2012,6/4/2012,6/5/2012,6/6/2012,6/7/2012,6/8/2012,6/9/2012,6/10/2012,6/11/2012,6/12/2012,6/13/2012,6/14/2012,6/15/2012,6/16/2012,6/17/2012,6/18/2012,6/19/2012,6/20/2012,6/21/2012,6/22/2012,6/23/2012,6/24/2012,6/25/2012
S.johannseni,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.johannseni,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S.johannseni,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.johannseni,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,12,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,1,NA,NA,NA,NA,NA,2,213,NA,NA,NA,4255,1466,NA,NA,NA,NA,NA,2166,792,NA,NA,NA,NA,3537,NA,NA,NA,265,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,2,NA,NA,NA,NA,NA,0,290,NA,NA,NA,1519,874,NA,NA,NA,NA,NA,11,39,NA,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,3,NA,NA,NA,NA,NA,0,67,NA,NA,NA,2276,764,NA,NA,NA,NA,NA,332,413,NA,NA,NA,NA,110,NA,NA,NA,123,NA,NA,NA,NA,NA,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,4,NA,NA,NA,NA,NA,0,2,NA,NA,NA,28,22,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,5,NA,NA,NA,NA,NA,1,3784,NA,NA,NA,8715,1721,NA,NA,NA,NA,NA,1023,523,NA,NA,NA,NA,964,NA,NA,NA,166,NA,NA,NA,NA,NA,29,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S.annulus,6,NA,NA,NA,NA,NA,2,132,NA,NA,NA,519,40,NA,NA,NA,NA,NA,18,47,NA,NA,NA,NA,NA,NA,NA,NA,603,NA,NA,NA,NA,NA,4,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
S.annulus,7,NA,NA,NA,NA,NA,0,206,NA,NA,NA,182,30,NA,NA,NA,NA,NA,487,96,NA,NA,NA,NA,3518,NA,NA,NA,299,NA,NA,NA,NA,NA,1,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
Tabanidae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Tabanidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0,2,NA,NA,NA,NA,8,15,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
Tabanidae,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,54,NA,NA,NA,NA,NA,NA,14,16,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
Tabanidae,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,0,0,NA,NA,NA,NA,5,19,NA,NA,NA,NA,NA,NA,25,4,NA,NA,NA,NA,NA,NA,23,NA,NA,NA
Tabanidae,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tabanidae,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,20,NA,NA,NA,NA,NA,NA,5,15,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
Tabanidae,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,4,16,NA,NA,NA,NA,NA,NA,6,31,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Culicoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,NA,170,NA,NA,NA
Culicoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,9,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Culicoides,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,107,0,NA,NA,NA,NA,254,0,NA,NA,NA,NA,NA,NA,742,0,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
Culicoides,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8,0,NA,NA,NA,NA,24,0,NA,NA,NA,NA,NA,NA,15,4,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
Culicoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Culicoides,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,98,56,NA,NA,NA,NA,NA,NA,5,25,NA,NA,NA,NA,NA,NA,442,NA,NA,NA
Culicoides,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,18,24,NA,NA,NA,NA,106,4,NA,NA,NA,NA,NA,NA,100,961,NA,NA,NA,NA,NA,NA,205,NA,NA,NA
Mosquitoes,1,NA,NA,NA,NA,NA,15,156,NA,NA,NA,741,73,NA,NA,NA,NA,NA,8,92,NA,NA,NA,NA,342,NA,NA,NA,47,NA,NA,NA,NA,NA,0,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,101,287,NA,NA,NA,NA,NA,247,623,NA,NA,NA,NA,NA,NA,NA,7164,NA,NA,NA,NA,297,300,NA,NA,NA,NA,217,788,NA,NA,NA,NA,NA,NA,2814,1884,NA,NA,NA,NA,NA,NA,2595,NA,NA,NA
Mosquitoes,2,NA,NA,NA,NA,NA,8,58,NA,NA,NA,306,27,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,184,NA,NA,NA,96,NA,NA,NA,NA,NA,2,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,0,135,NA,NA,NA,NA,NA,64,241,NA,NA,NA,NA,NA,NA,NA,10334,NA,NA,NA,NA,562,319,NA,NA,NA,NA,616,995,NA,NA,NA,NA,NA,NA,4200,4214,NA,NA,NA,NA,NA,NA,3728,NA,NA,NA
Mosquitoes,3,NA,NA,NA,NA,NA,129,628,NA,NA,NA,109,11,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,553,NA,NA,NA,278,NA,NA,NA,NA,NA,19,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,21,229,NA,NA,NA,NA,NA,NA,NA,12714,NA,NA,NA,NA,923,183,NA,NA,NA,NA,510,450,NA,NA,NA,NA,NA,NA,2856,3537,NA,NA,NA,NA,NA,NA,751,NA,NA,NA
Mosquitoes,4,NA,NA,NA,NA,NA,0,44,NA,NA,NA,49,6,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,39,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,8,20,NA,NA,NA,NA,NA,23,290,NA,NA,NA,NA,NA,NA,NA,11658,NA,NA,NA,NA,374,63,NA,NA,NA,NA,416,349,NA,NA,NA,NA,NA,NA,2460,3284,NA,NA,NA,NA,NA,NA,2058,NA,NA,NA
Mosquitoes,5,NA,NA,NA,NA,NA,2,0,NA,NA,NA,457,30,NA,NA,NA,NA,NA,2,81,NA,NA,NA,NA,397,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,163,277,NA,NA,NA,NA,NA,311,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquitoes,6,NA,NA,NA,NA,NA,7,170,NA,NA,NA,80,10,NA,NA,NA,NA,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,30,74,NA,NA,NA,NA,NA,141,208,NA,NA,NA,NA,NA,NA,NA,3078,NA,NA,NA,NA,524,262,NA,NA,NA,NA,2135,2224,NA,NA,NA,NA,NA,NA,2325,1538,NA,NA,NA,NA,NA,NA,9792,NA,NA,NA
Mosquitoes,7,NA,NA,NA,NA,NA,0,1,NA,NA,NA,36,9,NA,NA,NA,NA,NA,2,27,NA,NA,NA,NA,74,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,11,51,NA,NA,NA,NA,NA,90,96,NA,NA,NA,NA,NA,NA,NA,7163,NA,NA,NA,NA,291,256,NA,NA,NA,NA,824,1420,NA,NA,NA,NA,NA,NA,1162,451,NA,NA,NA,NA,NA,NA,2640,NA,NA,NA
